"�..tweet_id","text","time","date","user_id","user","symbol","hashtag_id","hashtag","tweet_symbol_id"
1184641391961485312,"On the what/so what of #China's GDP number on Friday which will come in the midst of worries about a deepening and broadening global economic slowdown
https://t.co/n3GeR8UZdB
@bopinion #economy #markets @IMFNews #@WorldBank #EM #EmergingMarkets #growth #centralbanks @business @FT https://t.co/xLE19p4DGT","01:24:52","19-10-17",332617373,"elerianm","FT",2.46386114173891e+38,"EM",1.14173702903365e+38
1184641391961485312,"On the what/so what of #China's GDP number on Friday which will come in the midst of worries about a deepening and broadening global economic slowdown
https://t.co/n3GeR8UZdB
@bopinion #economy #markets @IMFNews #@WorldBank #EM #EmergingMarkets #growth #centralbanks @business @FT https://t.co/xLE19p4DGT","01:24:52","19-10-17",332617373,"elerianm","FT",2.25885416793395e+38,"EmergingMarkets",1.14173702903365e+38
1184641391961485312,"On the what/so what of #China's GDP number on Friday which will come in the midst of worries about a deepening and broadening global economic slowdown
https://t.co/n3GeR8UZdB
@bopinion #economy #markets @IMFNews #@WorldBank #EM #EmergingMarkets #growth #centralbanks @business @FT https://t.co/xLE19p4DGT","01:24:52","19-10-17",332617373,"elerianm","FT",1.27551639973868e+38,"growth",1.14173702903365e+38
1184641391961485312,"On the what/so what of #China's GDP number on Friday which will come in the midst of worries about a deepening and broadening global economic slowdown
https://t.co/n3GeR8UZdB
@bopinion #economy #markets @IMFNews #@WorldBank #EM #EmergingMarkets #growth #centralbanks @business @FT https://t.co/xLE19p4DGT","01:24:52","19-10-17",332617373,"elerianm","FT",2.85884450828732e+38,"centralbanks",1.14173702903365e+38
1184914110816735232,"The 3 Most Powerful Ideas From Expectations Investing https://t.co/F55ZlRCj5w #BUSINESS #MichaelMauboussin $$ https://t.co/jxj2xeu27T","19:28:33","19-10-17",108021761,"valuewalk","",2.4338591288655e+37,"BUSINESS",2.74535907306328e+38
1184914110816735232,"The 3 Most Powerful Ideas From Expectations Investing https://t.co/F55ZlRCj5w #BUSINESS #MichaelMauboussin $$ https://t.co/jxj2xeu27T","19:28:33","19-10-17",108021761,"valuewalk","",3.15372054423263e+38,"MichaelMauboussin",2.74535907306328e+38
1184621893837475840,"RT @mark_dow: The understatement is beautiful. #bitcoin https://t.co/RPHkTQO0r7","00:07:23","19-10-17",286654612,"mark_dow","",2.72964852428226e+38,"bitcoin",2.72476712784451e+38
1184865917890465792,"RT @valuewalk: G&amp;D Fall 2019 Issue: Interview With Mohnish Pabrai https://t.co/bDrjUKy4Q5 #BUSINESS #GrahamDoddsville $$ $$ https://t.co/w5…","16:17:03","19-10-17",560294989,"JacobWolinsky","",2.4338591288655e+37,"BUSINESS",3.15722694179766e+38
1184865917890465792,"RT @valuewalk: G&amp;D Fall 2019 Issue: Interview With Mohnish Pabrai https://t.co/bDrjUKy4Q5 #BUSINESS #GrahamDoddsville $$ $$ https://t.co/w5…","16:17:03","19-10-17",560294989,"JacobWolinsky","",4.60643617372149e+37,"GrahamDoddsville",3.15722694179766e+38
1184718765797363712,"#DUP &gt; #GBP today... #Brexit https://t.co/r6UwiOaxgF","06:32:19","19-10-17",51689310,"jsblokland","",1.82987814045861e+38,"DUP",1.46530925087738e+37
1184718765797363712,"#DUP &gt; #GBP today... #Brexit https://t.co/r6UwiOaxgF","06:32:19","19-10-17",51689310,"jsblokland","",7.82434215034154e+37,"GBP",1.46530925087738e+37
1184718765797363712,"#DUP &gt; #GBP today... #Brexit https://t.co/r6UwiOaxgF","06:32:19","19-10-17",51689310,"jsblokland","",1.82253623217542e+38,"Brexit",1.46530925087738e+37
1184888418205130752,"RT @anadoluagency: #BREAKING Turkey to get 20 miles (32 kilometers) of safe zone: US vice president","17:46:27","19-10-17",18856867,"zerohedge","",2.41336239867633e+38,"BREAKING",2.50006044113092e+38
1184843123328983040,"The latest Iqvia data for Aug is out on $PEN Penumbra. We used this data to foresee the recent moderation in performance. The data is getting even worse with units/sales decline accelerating further -32% YoY. Very #bearish https://t.co/oOEuFIjEV2","14:46:28","19-10-17",2371952437,"sprucepointcap","PEN",2.74108035485847e+37,"bearish",3.22206668814441e+38
1184621835368812544,"The understatement is beautiful. #bitcoin https://t.co/RPHkTQO0r7","00:07:09","19-10-17",286654612,"mark_dow","",2.72964852428226e+38,"bitcoin",3.69831654948078e+37
1184709316026261504,"RT @IGSquawk: European Opening Calls:

#FTSE 7176 +0.11%
#DAX 12665 -0.04%
#CAC 5694 -0.05%
#MIB 22422 -0.03%
#IBEX 9382 -0.05%
#STOXX 3596…","05:54:46","19-10-17",59393368,"LiveSquawk","",2.1008619141616e+38,"FTSE",1.37256965034759e+38
1184709316026261504,"RT @IGSquawk: European Opening Calls:

#FTSE 7176 +0.11%
#DAX 12665 -0.04%
#CAC 5694 -0.05%
#MIB 22422 -0.03%
#IBEX 9382 -0.05%
#STOXX 3596…","05:54:46","19-10-17",59393368,"LiveSquawk","",8.69948370456139e+37,"DAX",1.37256965034759e+38
1184709316026261504,"RT @IGSquawk: European Opening Calls:

#FTSE 7176 +0.11%
#DAX 12665 -0.04%
#CAC 5694 -0.05%
#MIB 22422 -0.03%
#IBEX 9382 -0.05%
#STOXX 3596…","05:54:46","19-10-17",59393368,"LiveSquawk","",5.71392644527201e+37,"CAC",1.37256965034759e+38
1184709316026261504,"RT @IGSquawk: European Opening Calls:

#FTSE 7176 +0.11%
#DAX 12665 -0.04%
#CAC 5694 -0.05%
#MIB 22422 -0.03%
#IBEX 9382 -0.05%
#STOXX 3596…","05:54:46","19-10-17",59393368,"LiveSquawk","",1.28847344164568e+38,"MIB",1.37256965034759e+38
1184709316026261504,"RT @IGSquawk: European Opening Calls:

#FTSE 7176 +0.11%
#DAX 12665 -0.04%
#CAC 5694 -0.05%
#MIB 22422 -0.03%
#IBEX 9382 -0.05%
#STOXX 3596…","05:54:46","19-10-17",59393368,"LiveSquawk","",7.37793104558239e+37,"IBEX",1.37256965034759e+38
1184709316026261504,"RT @IGSquawk: European Opening Calls:

#FTSE 7176 +0.11%
#DAX 12665 -0.04%
#CAC 5694 -0.05%
#MIB 22422 -0.03%
#IBEX 9382 -0.05%
#STOXX 3596…","05:54:46","19-10-17",59393368,"LiveSquawk","",2.4002005167637e+38,"STOXX",1.37256965034759e+38
1184851695869648896,"RT @valuewalk: Social Security Is Screwing Millennials https://t.co/XVPvCjqDlp #BUSINESS #Millennials $$ $$ https://t.co/oh7kmbsdhl","15:20:32","19-10-17",560294989,"JacobWolinsky","",2.4338591288655e+37,"BUSINESS",2.28879223564785e+38
1184851695869648896,"RT @valuewalk: Social Security Is Screwing Millennials https://t.co/XVPvCjqDlp #BUSINESS #Millennials $$ $$ https://t.co/oh7kmbsdhl","15:20:32","19-10-17",560294989,"JacobWolinsky","",2.98858801730596e+38,"Millennials",2.28879223564785e+38
1184906190997733376,"ASEAN Can Be A Safe Haven https://t.co/SUa22HgwXE #BUSINESS #ASEAN $$ $$ https://t.co/DHnANLGtWD","18:57:05","19-10-17",108021761,"valuewalk","A",2.4338591288655e+37,"BUSINESS",1.28052464041547e+38
1184906190997733376,"ASEAN Can Be A Safe Haven https://t.co/SUa22HgwXE #BUSINESS #ASEAN $$ $$ https://t.co/DHnANLGtWD","18:57:05","19-10-17",108021761,"valuewalk","A",1.821440135662e+38,"ASEAN",1.28052464041547e+38
1184967325750980608,"Crucial parts of Hong Kong’s economy are slumping after months of pro-democracy protests. Here's a look at how the protests have been weighing heavily on one of the world’s financial hubs. #WSJWhatsNow https://t.co/23VtWSJp2J","23:00:00","19-10-17",3108351,"WSJ","",3.16868768721886e+38,"WSJWhatsNow",2.60554854386918e+38
1184829937611468800,"Investors Are Zoning Out On Opportunity Zone Funds https://t.co/dIrnC1azbx #BUSINESS #OpportunityZoneFunds $$ $$ https://t.co/5qybcYn4WE","13:54:04","19-10-17",108021761,"valuewalk","",2.4338591288655e+37,"BUSINESS",5.81508254224837e+35
1184829937611468800,"Investors Are Zoning Out On Opportunity Zone Funds https://t.co/dIrnC1azbx #BUSINESS #OpportunityZoneFunds $$ $$ https://t.co/5qybcYn4WE","13:54:04","19-10-17",108021761,"valuewalk","",3.11133490144375e+38,"OpportunityZoneFunds",5.81508254224837e+35
1184939916418904064,"Choppy https://t.co/3RXz5AMxiF #BUSINESS #Creditconundrum $$ $$ https://t.co/lCaGqLXkWV","21:11:05","19-10-17",108021761,"valuewalk","",2.4338591288655e+37,"BUSINESS",4.10097149120482e+37
1184939916418904064,"Choppy https://t.co/3RXz5AMxiF #BUSINESS #Creditconundrum $$ $$ https://t.co/lCaGqLXkWV","21:11:05","19-10-17",108021761,"valuewalk","",1.34894573721462e+38,"Creditconundrum",4.10097149120482e+37
1184631273454817280,"THANK YOU you Dallas, Texas. See you tomorrow night at the American Airlines Center! #TRUMP2020 https://t.co/fbtzlbroQi","00:44:39","19-10-17",25073877,"realDonaldTrump","",2.63785049466418e+38,"TRUMP2020",5.17978238845244e+37
1184861627100696576,"Women are less likely to delegate than men and that might hurt their careers. @himichellema explains why women have a harder time passing off work to others. #WSJWhatsNow https://t.co/oVxPFvc1ws https://t.co/2mONoJhbZh","16:00:00","19-10-17",3108351,"WSJ","",3.16868768721886e+38,"WSJWhatsNow",1.42736692769731e+38
1184793446214598656,"See’s Candies Vs. Berkshire Hathaway https://t.co/N6GEdWrLFk #PREMIUM #berkshirehathaway $$ $$ https://t.co/rKj8FwV4QN","11:29:04","19-10-17",108021761,"valuewalk","",1.65470394025244e+38,"PREMIUM",3.11323669372604e+38
1184793446214598656,"See’s Candies Vs. Berkshire Hathaway https://t.co/N6GEdWrLFk #PREMIUM #berkshirehathaway $$ $$ https://t.co/rKj8FwV4QN","11:29:04","19-10-17",108021761,"valuewalk","",1.77742268905943e+38,"berkshirehathaway",3.11323669372604e+38
1184895549788565504,"#FF 👇 $CCK working quite nicely. https://t.co/r002dfiGiR","18:14:48","19-10-17",2188619364,"Keubiko","CCK",4.23069647662305e+37,"FF",1.63913995214787e+38
1184895549788565504,"#FF 👇 $CCK working quite nicely. https://t.co/r002dfiGiR","18:14:48","19-10-17",2188619364,"Keubiko","FF",4.23069647662305e+37,"FF",2.95225230319122e+38
1184940025525555200,"RT @valuewalk: Choppy https://t.co/3RXz5AMxiF #BUSINESS #Creditconundrum $$ $$ https://t.co/lCaGqLXkWV","21:11:31","19-10-17",560294989,"JacobWolinsky","",2.4338591288655e+37,"BUSINESS",3.01570262002948e+38
1184940025525555200,"RT @valuewalk: Choppy https://t.co/3RXz5AMxiF #BUSINESS #Creditconundrum $$ $$ https://t.co/lCaGqLXkWV","21:11:31","19-10-17",560294989,"JacobWolinsky","",1.34894573721462e+38,"Creditconundrum",3.01570262002948e+38
1184626300276891648,"""You got a fake ID with only one name? Who do you think you are, Seal?""

Iowans, be proud of this young man for he is a hero.

#SuperBad #McLovin https://t.co/5Zm4m48GxV","00:24:53","19-10-17",411034263,"AZ_Value","",3.02693721063327e+38,"SuperBad",6.29637159337781e+37
1184626300276891648,"""You got a fake ID with only one name? Who do you think you are, Seal?""

Iowans, be proud of this young man for he is a hero.

#SuperBad #McLovin https://t.co/5Zm4m48GxV","00:24:53","19-10-17",411034263,"AZ_Value","",8.98819064572085e+37,"McLovin",6.29637159337781e+37
1184914233831514112,"RT @valuewalk: Michael Mauboussin – Big Decisions, Luck, Skill, Complexity And Success In Investing https://t.co/3CzlqdsyB4 #BUSINESS #Mich…","19:29:02","19-10-17",560294989,"JacobWolinsky","",2.4338591288655e+37,"BUSINESS",3.03415501856935e+38
1184890330182643712,"Tollymore Investment Partners 3Q19 Commentary: Profiting from lazy journalism https://t.co/WQrVQtLM0d #PREMIUM #TollymoreInvestmentPartners $$ $$ https://t.co/d84BMlxOyA","17:54:03","19-10-17",108021761,"valuewalk","",1.65470394025244e+38,"PREMIUM",1.35877268038412e+38
1184890330182643712,"Tollymore Investment Partners 3Q19 Commentary: Profiting from lazy journalism https://t.co/WQrVQtLM0d #PREMIUM #TollymoreInvestmentPartners $$ $$ https://t.co/d84BMlxOyA","17:54:03","19-10-17",108021761,"valuewalk","",3.14763935339682e+38,"TollymoreInvestmentPartners",1.35877268038412e+38
1184793562094792704,"RT @valuewalk: See’s Candies Vs. Berkshire Hathaway https://t.co/N6GEdWrLFk #PREMIUM #berkshirehathaway $$ $$ https://t.co/rKj8FwV4QN","11:29:32","19-10-17",560294989,"JacobWolinsky","",1.65470394025244e+38,"PREMIUM",1.51140903352309e+38
1184793562094792704,"RT @valuewalk: See’s Candies Vs. Berkshire Hathaway https://t.co/N6GEdWrLFk #PREMIUM #berkshirehathaway $$ $$ https://t.co/rKj8FwV4QN","11:29:32","19-10-17",560294989,"JacobWolinsky","",1.77742268905943e+38,"berkshirehathaway",1.51140903352309e+38
1062693972840210432,"Can an emerging #economy have too high a level of international reserves ... and this during a volatile period in markets and an uncertain global economy? 

The issue is being discussed in #Brazil ... via #Bloomberg #Markets 

https://t.co/m6Dk0xhViK https://t.co/v7EVhjGTxe","13:09:21","18-11-14",332617373,"elerianm","",1.24285882776823e+37,"economy",2.81289282625199e+38
1062693972840210432,"Can an emerging #economy have too high a level of international reserves ... and this during a volatile period in markets and an uncertain global economy? 

The issue is being discussed in #Brazil ... via #Bloomberg #Markets 

https://t.co/m6Dk0xhViK https://t.co/v7EVhjGTxe","13:09:21","18-11-14",332617373,"elerianm","",8.81625854716549e+37,"Brazil",2.81289282625199e+38
1062693972840210432,"Can an emerging #economy have too high a level of international reserves ... and this during a volatile period in markets and an uncertain global economy? 

The issue is being discussed in #Brazil ... via #Bloomberg #Markets 

https://t.co/m6Dk0xhViK https://t.co/v7EVhjGTxe","13:09:21","18-11-14",332617373,"elerianm","",4.32213683936519e+37,"Bloomberg",2.81289282625199e+38
1062693972840210432,"Can an emerging #economy have too high a level of international reserves ... and this during a volatile period in markets and an uncertain global economy? 

The issue is being discussed in #Brazil ... via #Bloomberg #Markets 

https://t.co/m6Dk0xhViK https://t.co/v7EVhjGTxe","13:09:21","18-11-14",332617373,"elerianm","",1.10011695976367e+38,"Markets",2.81289282625199e+38
1179772716351721472,"In #China, #Uyghurs are subject to forced internment &amp; repression. #Communist leader #Xi won't abandon these cultural genocide practices. So, @WorldBank should stop forking over big bucks to China.  Why is the W.B. loaning money to China in the first place?https://t.co/TTckJXCYPQ","14:58:29","19-10-03",863527548,"steve_hanke","WB",2.31725186024138e+38,"China",3.05242342691793e+38
1179772716351721472,"In #China, #Uyghurs are subject to forced internment &amp; repression. #Communist leader #Xi won't abandon these cultural genocide practices. So, @WorldBank should stop forking over big bucks to China.  Why is the W.B. loaning money to China in the first place?https://t.co/TTckJXCYPQ","14:58:29","19-10-03",863527548,"steve_hanke","WB",1.15340667828564e+38,"Uyghurs",3.05242342691793e+38
1179772716351721472,"In #China, #Uyghurs are subject to forced internment &amp; repression. #Communist leader #Xi won't abandon these cultural genocide practices. So, @WorldBank should stop forking over big bucks to China.  Why is the W.B. loaning money to China in the first place?https://t.co/TTckJXCYPQ","14:58:29","19-10-03",863527548,"steve_hanke","WB",2.19537264326858e+38,"Communist",3.05242342691793e+38
1179772716351721472,"In #China, #Uyghurs are subject to forced internment &amp; repression. #Communist leader #Xi won't abandon these cultural genocide practices. So, @WorldBank should stop forking over big bucks to China.  Why is the W.B. loaning money to China in the first place?https://t.co/TTckJXCYPQ","14:58:29","19-10-03",863527548,"steve_hanke","WB",1.22479467783701e+38,"Xi",3.05242342691793e+38
499963272393924608,"I know #offwallstreet has a short case on $BGG based on share loss to battery powered mowers. Tough short when co. generates this much FCF","16:58:27","14-08-14",35499699,"ActAccordingly","I",1.78170243609381e+38,"offwallstreet",2.87753692287666e+38
499963272393924608,"I know #offwallstreet has a short case on $BGG based on share loss to battery powered mowers. Tough short when co. generates this much FCF","16:58:27","14-08-14",35499699,"ActAccordingly","FCF",1.78170243609381e+38,"offwallstreet",3.03633279247362e+37
499963272393924608,"I know #offwallstreet has a short case on $BGG based on share loss to battery powered mowers. Tough short when co. generates this much FCF","16:58:27","14-08-14",35499699,"ActAccordingly","BGG",1.78170243609381e+38,"offwallstreet",2.31087582029778e+38
780075149320126464,"Break down the language barrier! Our free #webinar ESSENTIAL #TRADING TERMINOLOGY with @steveruffley starts in 3hrs https://t.co/xy3L9y7lQh https://t.co/tEwKvwXNbg","16:03:03","16-09-25",103822964,"InterTraderNews","",2.91535203199336e+38,"webinar",2.33125577387159e+38
780075149320126464,"Break down the language barrier! Our free #webinar ESSENTIAL #TRADING TERMINOLOGY with @steveruffley starts in 3hrs https://t.co/xy3L9y7lQh https://t.co/tEwKvwXNbg","16:03:03","16-09-25",103822964,"InterTraderNews","",2.86820285644995e+38,"TRADING",2.33125577387159e+38
1169225766674063360,"Incoming #ECB president Lagarde says ECB must be agile to fight low inflation and econ slowdown in Brussels hearing. Signalling that she’ll follow Draghi’s example in finding ways to make monetary policy looser and looser. https://t.co/ei4KHmW4WL via @welt https://t.co/Yw7Kz0DAVD","12:28:40","19-09-04",40129171,"Schuldensuehner","",3.32286546704779e+38,"ECB",3.13832988401347e+38
1152628233633968128,".@Bulawayo24News notes #Zimbabwe will soon be “a banana republic... run by War Lords,” like Owen Ncube. Recall the Gaika mine invasion. Under #Mugabe &amp; #Mnangagwa, #corruption &amp; weak property rights have left Zim w/ nothing but bandits, hardship &amp; poverty.
https://t.co/P2FbtGtaQN","17:16:00","19-07-20",863527548,"steve_hanke","",2.09109830453135e+38,"Zimbabwe",9.0755669234264e+36
1152628233633968128,".@Bulawayo24News notes #Zimbabwe will soon be “a banana republic... run by War Lords,” like Owen Ncube. Recall the Gaika mine invasion. Under #Mugabe &amp; #Mnangagwa, #corruption &amp; weak property rights have left Zim w/ nothing but bandits, hardship &amp; poverty.
https://t.co/P2FbtGtaQN","17:16:00","19-07-20",863527548,"steve_hanke","",1.46884064658511e+38,"Mugabe",9.0755669234264e+36
1152628233633968128,".@Bulawayo24News notes #Zimbabwe will soon be “a banana republic... run by War Lords,” like Owen Ncube. Recall the Gaika mine invasion. Under #Mugabe &amp; #Mnangagwa, #corruption &amp; weak property rights have left Zim w/ nothing but bandits, hardship &amp; poverty.
https://t.co/P2FbtGtaQN","17:16:00","19-07-20",863527548,"steve_hanke","",6.80812860097928e+37,"Mnangagwa",9.0755669234264e+36
1152628233633968128,".@Bulawayo24News notes #Zimbabwe will soon be “a banana republic... run by War Lords,” like Owen Ncube. Recall the Gaika mine invasion. Under #Mugabe &amp; #Mnangagwa, #corruption &amp; weak property rights have left Zim w/ nothing but bandits, hardship &amp; poverty.
https://t.co/P2FbtGtaQN","17:16:00","19-07-20",863527548,"steve_hanke","",3.24443273497584e+38,"corruption",9.0755669234264e+36
1180169843099590656,"RT @valuewalk: Four rules for storing physical gold overseas https://t.co/tLJPcFOyLF #BUSINESS #gold $$ $$ https://t.co/G9x019vplk","17:16:31","19-10-04",560294989,"JacobWolinsky","",2.4338591288655e+37,"BUSINESS",2.4497858816614e+38
1180169843099590656,"RT @valuewalk: Four rules for storing physical gold overseas https://t.co/tLJPcFOyLF #BUSINESS #gold $$ $$ https://t.co/G9x019vplk","17:16:31","19-10-04",560294989,"JacobWolinsky","",2.9840393226511e+38,"gold",2.4497858816614e+38
989941999741624320,"RT @OJRenick: Great Friday show coming up recapping week and a sleeper of a day in #stocks. $UA $AMZN $EXPE $WDC $S $SKYW $X. Talking $K sh…","18:58:59","18-04-27",884935388,"PresciencePoint","EXPE",1.02116710942172e+38,"stocks",3.07898858069359e+37
989941999741624320,"RT @OJRenick: Great Friday show coming up recapping week and a sleeper of a day in #stocks. $UA $AMZN $EXPE $WDC $S $SKYW $X. Talking $K sh…","18:58:59","18-04-27",884935388,"PresciencePoint","AMZN",1.02116710942172e+38,"stocks",1.55954036957844e+38
989941999741624320,"RT @OJRenick: Great Friday show coming up recapping week and a sleeper of a day in #stocks. $UA $AMZN $EXPE $WDC $S $SKYW $X. Talking $K sh…","18:58:59","18-04-27",884935388,"PresciencePoint","WDC",1.02116710942172e+38,"stocks",2.3854988230786e+38
989941999741624320,"RT @OJRenick: Great Friday show coming up recapping week and a sleeper of a day in #stocks. $UA $AMZN $EXPE $WDC $S $SKYW $X. Talking $K sh…","18:58:59","18-04-27",884935388,"PresciencePoint","SKYW",1.02116710942172e+38,"stocks",1.41524694655064e+38
989941999741624320,"RT @OJRenick: Great Friday show coming up recapping week and a sleeper of a day in #stocks. $UA $AMZN $EXPE $WDC $S $SKYW $X. Talking $K sh…","18:58:59","18-04-27",884935388,"PresciencePoint","K",1.02116710942172e+38,"stocks",8.39459938216262e+37
989941999741624320,"RT @OJRenick: Great Friday show coming up recapping week and a sleeper of a day in #stocks. $UA $AMZN $EXPE $WDC $S $SKYW $X. Talking $K sh…","18:58:59","18-04-27",884935388,"PresciencePoint","X",1.02116710942172e+38,"stocks",1.61832958883697e+37
989941999741624320,"RT @OJRenick: Great Friday show coming up recapping week and a sleeper of a day in #stocks. $UA $AMZN $EXPE $WDC $S $SKYW $X. Talking $K sh…","18:58:59","18-04-27",884935388,"PresciencePoint","UA",1.02116710942172e+38,"stocks",3.18322433650284e+38
989941999741624320,"RT @OJRenick: Great Friday show coming up recapping week and a sleeper of a day in #stocks. $UA $AMZN $EXPE $WDC $S $SKYW $X. Talking $K sh…","18:58:59","18-04-27",884935388,"PresciencePoint","S",1.02116710942172e+38,"stocks",2.17534381366756e+38
1121199767659458560,"Is anyone going to see this #AvengersEndgame? looks pretty good...","23:50:30","19-04-24",25827743,"sspencer_smb","",1.01536305433339e+37,"AvengersEndgame",3.06463666436396e+38
1111213197900558336,"Chart of the Day #Forex #Futures #Markets &gt; https://t.co/AkK1jupPOx https://t.co/VVQPWBIFkX","10:27:26","19-03-28",36309263,"50Pips","",1.48289939377839e+38,"Forex",1.87051182176568e+38
1111213197900558336,"Chart of the Day #Forex #Futures #Markets &gt; https://t.co/AkK1jupPOx https://t.co/VVQPWBIFkX","10:27:26","19-03-28",36309263,"50Pips","",1.72094799325563e+37,"Futures",1.87051182176568e+38
1111213197900558336,"Chart of the Day #Forex #Futures #Markets &gt; https://t.co/AkK1jupPOx https://t.co/VVQPWBIFkX","10:27:26","19-03-28",36309263,"50Pips","",1.10011695976367e+38,"Markets",1.87051182176568e+38
1128768235229282304,"RT @wef: China is fast becoming the world leader in mobile payment https://t.co/JgwkpopG5b #technology https://t.co/KZq3pSufEn","21:04:53","19-05-15",49753604,"ritholtz","",1.75355660880485e+38,"technology",3.27114728653837e+38
1129849499730501632,"What is your favorite #cryptocurrency?","20:41:26","19-05-18",51689310,"jsblokland","",3.15948589144071e+38,"cryptocurrency",6.52913531974185e+36
1156621862585196544,"For a revenue growth story to show cracks, there must be a sign of mgmt struggling to raise the guidance. We saw that in $TWOU earlier, and now $PEN which didn't raise revenue guidance last qtr #skeptic #bear https://t.co/OSw9IJHoVl","17:45:15","19-07-31",2371952437,"sprucepointcap","TWOU",8.38174997907737e+37,"skeptic",2.4527408145808e+38
1156621862585196544,"For a revenue growth story to show cracks, there must be a sign of mgmt struggling to raise the guidance. We saw that in $TWOU earlier, and now $PEN which didn't raise revenue guidance last qtr #skeptic #bear https://t.co/OSw9IJHoVl","17:45:15","19-07-31",2371952437,"sprucepointcap","TWOU",1.82412343273542e+38,"bear",2.4527408145808e+38
1156621862585196544,"For a revenue growth story to show cracks, there must be a sign of mgmt struggling to raise the guidance. We saw that in $TWOU earlier, and now $PEN which didn't raise revenue guidance last qtr #skeptic #bear https://t.co/OSw9IJHoVl","17:45:15","19-07-31",2371952437,"sprucepointcap","PEN",8.38174997907737e+37,"skeptic",5.42069504893871e+37
1156621862585196544,"For a revenue growth story to show cracks, there must be a sign of mgmt struggling to raise the guidance. We saw that in $TWOU earlier, and now $PEN which didn't raise revenue guidance last qtr #skeptic #bear https://t.co/OSw9IJHoVl","17:45:15","19-07-31",2371952437,"sprucepointcap","PEN",1.82412343273542e+38,"bear",5.42069504893871e+37
809445681089875968,"#Webinar alert! ADVANCED #CANDLESTICK #CHARTING with @steveruffley starts in less than 3hrs. More info/sign up: https://t.co/qZxF8mkmf0 https://t.co/KGun2DpJ6o","17:11:03","16-12-15",103822964,"InterTraderNews","",1.07488976658413e+38,"Webinar",3.1075890829268e+38
809445681089875968,"#Webinar alert! ADVANCED #CANDLESTICK #CHARTING with @steveruffley starts in less than 3hrs. More info/sign up: https://t.co/qZxF8mkmf0 https://t.co/KGun2DpJ6o","17:11:03","16-12-15",103822964,"InterTraderNews","",3.31011170910682e+38,"CANDLESTICK",3.1075890829268e+38
809445681089875968,"#Webinar alert! ADVANCED #CANDLESTICK #CHARTING with @steveruffley starts in less than 3hrs. More info/sign up: https://t.co/qZxF8mkmf0 https://t.co/KGun2DpJ6o","17:11:03","16-12-15",103822964,"InterTraderNews","",2.86846808866985e+38,"CHARTING",3.1075890829268e+38
1176177472372641792,"$GBPUSD #Brexit https://t.co/eVn5AZe0Mg","16:52:16","19-09-23",59393368,"LiveSquawk","",1.82253623217542e+38,"Brexit",5.58178998832294e+37
1029744838327984128,"It's not just the more vulnerable #Emerging #Economies that are having to counter #contagion. From the @FT : ""In #HongKong, the weakening local #currency forced the de facto central bank to step in twice and sell $575m of its reserves...""
https://t.co/KbpQquafh6
#economy #markets","15:01:15","18-08-15",332617373,"elerianm","FT",1.12949866438946e+38,"Emerging",5.35996887431211e+37
1029744838327984128,"It's not just the more vulnerable #Emerging #Economies that are having to counter #contagion. From the @FT : ""In #HongKong, the weakening local #currency forced the de facto central bank to step in twice and sell $575m of its reserves...""
https://t.co/KbpQquafh6
#economy #markets","15:01:15","18-08-15",332617373,"elerianm","FT",6.61463547628716e+37,"Economies",5.35996887431211e+37
1029744838327984128,"It's not just the more vulnerable #Emerging #Economies that are having to counter #contagion. From the @FT : ""In #HongKong, the weakening local #currency forced the de facto central bank to step in twice and sell $575m of its reserves...""
https://t.co/KbpQquafh6
#economy #markets","15:01:15","18-08-15",332617373,"elerianm","FT",1.97158231454661e+38,"contagion",5.35996887431211e+37
1029744838327984128,"It's not just the more vulnerable #Emerging #Economies that are having to counter #contagion. From the @FT : ""In #HongKong, the weakening local #currency forced the de facto central bank to step in twice and sell $575m of its reserves...""
https://t.co/KbpQquafh6
#economy #markets","15:01:15","18-08-15",332617373,"elerianm","FT",1.92735396588354e+37,"HongKong",5.35996887431211e+37
1029744838327984128,"It's not just the more vulnerable #Emerging #Economies that are having to counter #contagion. From the @FT : ""In #HongKong, the weakening local #currency forced the de facto central bank to step in twice and sell $575m of its reserves...""
https://t.co/KbpQquafh6
#economy #markets","15:01:15","18-08-15",332617373,"elerianm","FT",3.58072270115032e+37,"currency",5.35996887431211e+37
1029744838327984128,"It's not just the more vulnerable #Emerging #Economies that are having to counter #contagion. From the @FT : ""In #HongKong, the weakening local #currency forced the de facto central bank to step in twice and sell $575m of its reserves...""
https://t.co/KbpQquafh6
#economy #markets","15:01:15","18-08-15",332617373,"elerianm","FT",1.24285882776823e+37,"economy",5.35996887431211e+37
1029744838327984128,"It's not just the more vulnerable #Emerging #Economies that are having to counter #contagion. From the @FT : ""In #HongKong, the weakening local #currency forced the de facto central bank to step in twice and sell $575m of its reserves...""
https://t.co/KbpQquafh6
#economy #markets","15:01:15","18-08-15",332617373,"elerianm","FT",2.69477579153837e+38,"markets",5.35996887431211e+37
1089899098285707264,"The #yieldcurve is not a universal indicator of #recessions! https://t.co/evJT4DkeOW","14:52:49","19-01-28",51689310,"jsblokland","",5.57562859653845e+37,"yieldcurve",1.58627752751524e+38
1089899098285707264,"The #yieldcurve is not a universal indicator of #recessions! https://t.co/evJT4DkeOW","14:52:49","19-01-28",51689310,"jsblokland","",8.94621564133267e+37,"recessions",1.58627752751524e+38
